hour, t(sec), kWh,State,kWOut,kWIn,kvarOut,DCkW,kWTotalLosses,kWInvLosses,kWIdlingLosses,kWChDchLosses,kWh Chng,InvEff,InverterON,Vref,Vavg (DRC),VV Oper,VW Oper,DRC Oper,VV_DRC Oper,WP Oper,WV Oper,kWDesired,kW VW Limit,Limit kWOut Function,kVA Exceeded,
4, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
4, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
4, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
5, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
5, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
5, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
5, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
6, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
6, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
6, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
6, 2700.00000, 200, 1, 20.0199, 0, 0.0000839038, 20.0199, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 20.0197, 9999, 50, 0
7, 0.00000, 194.995, 1, 44.929, 0, 0.0000530507, 44.929, 0, 0, 0, 0, -5.00498, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 44.9289, 9999, 50, 0
7, 900.00000, 183.763, 1, 21.6559, 0, -0.000104852, 21.6559, 0, 0, 0, 0, -11.2322, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 21.6562, 9999, 50, 0
7, 1800.00000, 178.349, 1, 19.1791, 0, 0.0000381603, 19.1791, 0, 0, 0, 0, -5.41399, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 19.1791, 9999, 50, 0
7, 2700.00000, 173.554, 1, 35.1398, 0, 0.000126977, 35.1398, 0, 0, 0, 0, -4.79477, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 35.1395, 9999, 50, 0
8, 0.00000, 164.769, 1, 50.0003, 0, 0.000148983, 50.0003, 0, 0, 0, 0, -8.78494, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
8, 900.00000, 152.269, 1, 49.9997, 0, -0.00013489, 49.9997, 0, 0, 0, 0, -12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
8, 1800.00000, 139.769, 1, 50.0005, 0, 0.000207258, 50.0005, 0, 0, 0, 0, -12.4999, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
8, 2700.00000, 127.269, 1, 39.4412, 0, -0.0000951607, 39.4412, 0, 0, 0, 0, -12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 39.4414, 9999, 50, 0
9, 0.00000, 117.409, 1, 50.0003, 0, 0.000137587, 50.0003, 0, 0, 0, 0, -9.86029, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
9, 900.00000, 104.909, 1, 30.0214, 0, -0.000119936, 30.0214, 0, 0, 0, 0, -12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 30.0216, 9999, 50, 0
9, 1800.00000, 97.4033, 1, 24.7787, 0, 0.000104749, 24.7787, 0, 0, 0, 0, -7.50534, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 24.7787, 9999, 50, 0
9, 2700.00000, 91.2086, 1, 36.6327, 0, 0.000097182, 36.6327, 0, 0, 0, 0, -6.19467, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 36.6325, 9999, 50, 0
10, 0.00000, 82.0504, 1, 37.9738, 0, -0.0000409466, 37.9738, 0, 0, 0, 0, -9.15818, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 37.9738, 9999, 50, 0
10, 900.00000, 72.557, 1, 17.7255, 0, -0.0000702542, 17.7255, 0, 0, 0, 0, -9.49346, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 17.7256, 9999, 50, 0
10, 1800.00000, 68.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.43137, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
10, 2700.00000, 68.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
11, 0.00000, 68.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
11, 900.00000, 68.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
11, 1800.00000, 68.1256, 1, 27.4042, 0, 0.000031938, 27.4042, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 27.4042, 9999, 50, 0
11, 2700.00000, 61.2745, 1, 17.4027, 0, -0.0000366425, 17.4027, 0, 0, 0, 0, -6.85106, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 17.4028, 9999, 50, 0
12, 0.00000, 56.9239, 1, 10.7915, 0, 0.0000546296, 10.7915, 0, 0, 0, 0, -4.35067, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 10.7915, 9999, 50, 0
12, 900.00000, 54.226, 1, 21.6407, 0, 0.0000490865, 21.6407, 0, 0, 0, 0, -2.69788, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 21.6406, 9999, 50, 0
12, 1800.00000, 48.8158, 1, 11.179, 0, -0.0000225795, 11.179, 0, 0, 0, 0, -5.41017, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 11.179, 9999, 50, 0
12, 2700.00000, 46.0211, 1, 1.87881, 0, -3.26583E-6, 1.87881, 0, 0, 0, 0, -2.79474, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 1.87882, 9999, 50, 0
13, 0.00000, 45.5514, 1, 19.2224, 0, 0.0000698845, 19.2224, 0, 0, 0, 0, -0.469704, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 19.2223, 9999, 50, 0
13, 900.00000, 40.7457, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.80561, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
13, 1800.00000, 40.7457, -1, 0, 12.7382, 1.37935E-8, -12.7382, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -12.7382, 9999, 50, 0
13, 2700.00000, 43.9303, -1, 0, 32.0347, 1.89314E-8, -32.0347, 0, 0, 0, 0, 3.18456, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -32.0347, 9999, 50, 0
14, 0.00000, 51.939, -1, 0, 22.4697, -0.0000194206, -22.4697, 0, 0, 0, 0, 8.00867, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -22.4697, 9999, 50, 0
14, 900.00000, 57.5564, -1, 0, 49.5485, 9.74681E-9, -49.5485, 0, 0, 0, 0, 5.61742, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -49.5485, 9999, 50, 0
14, 1800.00000, 69.9435, -1, 0, 50, 9.99276E-8, -50, 0, 0, 0, 0, 12.3871, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
14, 2700.00000, 82.4435, -1, 0, 48.3561, -6.75646E-7, -48.3561, 0, 0, 0, 0, 12.5, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -48.3561, 9999, 50, 0
15, 0.00000, 94.5325, -1, 0, 50, 0.0000151361, -50, 0, 0, 0, 0, 12.089, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
15, 900.00000, 107.033, -1, 0, 49.9997, 0.000221734, -49.9997, 0, 0, 0, 0, 12.5, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
15, 1800.00000, 119.532, -1, 0, 50.0004, -0.000330898, -50.0004, 0, 0, 0, 0, 12.4999, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
15, 2700.00000, 132.033, -1, 0, 49.9998, 0.00017625, -49.9998, 0, 0, 0, 0, 12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
16, 0.00000, 144.533, -1, 0, 50.0002, -0.000192484, -50.0002, 0, 0, 0, 0, 12.4999, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
16, 900.00000, 157.033, -1, 0, 50.0004, -0.000360615, -50.0004, 0, 0, 0, 0, 12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
16, 1800.00000, 169.533, -1, 0, 50.0002, -0.000282194, -50.0002, 0, 0, 0, 0, 12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
16, 2700.00000, 182.033, -1, 0, 50.0001, -0.0000988767, -50.0001, 0, 0, 0, 0, 12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
17, 0.00000, 194.533, -1, 0, 50, -0.000148262, -50, 0, 0, 0, 0, 12.5, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -50, 9999, 50, 1
17, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46727, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
17, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
17, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
18, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
18, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
18, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
18, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
19, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
19, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
19, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
19, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
20, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
20, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
20, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
20, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
21, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
21, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
21, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
21, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
22, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
22, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
22, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
22, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
23, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
23, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
23, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
23, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
24, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
24, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
24, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
24, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
25, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
25, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
25, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
25, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
26, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
26, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
26, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
26, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
27, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
27, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
27, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
27, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
28, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
28, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
28, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
28, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
29, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
29, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
29, 1800.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
29, 2700.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
30, 0.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
30, 900.00000, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 50, 0
30, 1800.00000, 200, 1, 2.03109, 0, -3.19372E-6, 2.03109, 0, 0, 0, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 2.03109, 9999, 50, 0
30, 2700.00000, 199.492, 1, 12.444, 0, 0.0000220924, 12.444, 0, 0, 0, 0, -0.507772, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 12.444, 9999, 50, 0
31, 0.00000, 196.381, 1, 11.7423, 0, 7.13009E-6, 11.7423, 0, 0, 0, 0, -3.11101, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 11.7423, 9999, 50, 0
31, 900.00000, 193.446, 1, 20.9078, 0, 0.0000343033, 20.9078, 0, 0, 0, 0, -2.93557, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 20.9078, 9999, 50, 0
31, 1800.00000, 188.219, 1, 10.2694, 0, -0.0000173112, 10.2694, 0, 0, 0, 0, -5.22696, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 10.2694, 9999, 50, 0
31, 2700.00000, 185.651, 1, 29.7128, 0, 0.000111278, 29.7128, 0, 0, 0, 0, -2.56735, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 29.7126, 9999, 50, 0
32, 0.00000, 178.223, 1, 50.0004, 0, 0.000231874, 50.0004, 0, 0, 0, 0, -7.4282, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
32, 900.00000, 165.723, 1, 50.0003, 0, 0.000118971, 50.0003, 0, 0, 0, 0, -12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
32, 1800.00000, 153.223, 1, 50.0001, 0, 0.0000624329, 50.0001, 0, 0, 0, 0, -12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
32, 2700.00000, 140.723, 1, 50.0004, 0, 0.000213911, 50.0004, 0, 0, 0, 0, -12.5, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
33, 0.00000, 128.223, 1, 49.9996, 0, -0.000143601, 49.9996, 0, 0, 0, 0, -12.5001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
33, 900.00000, 115.723, 1, 49.9997, 0, -0.000112515, 49.9997, 0, 0, 0, 0, -12.4999, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
33, 1800.00000, 103.223, 1, 49.9997, 0, -0.0000703741, 49.9997, 0, 0, 0, 0, -12.4999, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
33, 2700.00000, 90.723, 1, 50.0002, 0, 0.000070588, 50.0002, 0, 0, 0, 0, -12.4999, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
34, 0.00000, 78.223, 1, 50.0003, 0, 0.000128111, 50.0003, 0, 0, 0, 0, -12.5, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50, 9999, 50, 1
