Date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2018-5-2;0.0;0.0;0.0;0.0;0.0546;2.8236;8.7222;17.3589;22.872;25.2777;28.4814;26.8674;23.3904;19.5252;20.2881;10.7595;8.4876;1.4301;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-3;0.0;0.0;0.0;0.0;0.0066;0.9972;2.6688;15.4932;12.0801;14.2305;11.6034;19.0671;27.675;27.0462;10.4049;11.5884;2.5878;1.53;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-4;0.0;0.0;0.0;0.0;0.7833;1.0422;2.2404;14.4486;4.6818;3.5208;3.2754;6.5274;5.6196;3.2748;2.9322;2.3526;0.5304;0.342;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-5;0.0;0.0;0.0;0.0;0.4239;1.3152;3.6719999999999997;7.7256;11.6256;20.3265;19.1763;19.4718;19.7793;29.2557;23.8368;11.9727;6.0873;2.6073;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-6;0.0;0.0;0.0;0.0;2.9283;10.008;18.6732;26.7444;32.4669;32.8854;37.6014;38.4651;36.6522;33.2751;27.3216;19.4406;10.3806;4.1454;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-7;0.0;0.0;0.0;0.0;3.4392;10.467;18.921;27.2061;33.2106;37.9065;39.5226;39.174;35.961;33.7518;28.2414;19.8213;11.3043;4.2606;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-8;0.0;0.0;0.0;0.0;3.4551;9.8115;19.719;27.8751;30.6414;22.3605;14.9868;20.4285;27.0771;32.5167;25.8489;18.2355;11.1159;4.4181;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-9;0.0;0.0;0.0;0.0;1.5543;6.0045;12.3219;16.7946;25.5585;35.9112;37.6128;35.421;32.8326;30.1683;22.3329;16.6107;5.0169;3.5856;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-10;0.0;0.0;0.0;0.0;3.6732;10.7706;15.5151;26.1546;27.6831;25.8852;28.254;17.8704;21.9846;15.9771;2.943;1.2318;0.7662;4.0986;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-11;0.0;0.0;0.0;0.0;3.2892;6.3453;14.9472;20.1165;20.958000000000002;24.7449;28.2402;26.2686;30.8898;18.3585;15.96;10.0227;1.8936;2.4789;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-12;0.0;0.0;0.0;0.0;4.4712;11.4897;19.824;27.5745;28.965;24.7926;25.0608;22.2246;21.8091;14.9004;8.9832;3.2964;3.6510000000000002;0.72;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-13;0.0;0.0;0.0;0.0;0.0816;2.955;14.07;9.8379;5.244;5.8218;7.869;6.4236;3.4032;6.4674;5.2668;2.4774;1.3278;1.8693;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-14;0.0;0.0;0.0;0.0;0.0816;1.2558;2.8512;5.2296;8.3556;6.5238;7.1214;20.8461;10.3302;29.2281;28.0149;21.2763;11.9631;2.0334;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-15;0.0;0.0;0.0;0.0;0.1125;2.4078;7.0707;15.1767;24.7527;21.318;26.2992;28.8672;26.1015;21.7509;7.3818;12.9339;6.444;4.4217;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-16;0.0;0.0;0.0;0.0;2.9085;10.2882;19.2834;25.3269;31.4388;34.7475;37.6935;39.4779;6.7878;17.9178;25.5093;17.2197;11.6208;4.8507;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-17;0.0;0.0;0.0;0.0;0.8514;3.8016;7.5726;16.581;22.758000000000003;15.7773;8.2932;25.6473;28.1718;21.5868;10.8792;7.3611;1.0398;2.8773;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-18;0.0;0.0;0.0;0.0;0.1137;2.22;9.3483;14.4735;10.3848;17.085;7.0836;4.4532;5.888999999999999;18.3039;8.7282;14.394;10.1841;4.7379;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-19;0.0;0.0;0.0;0.0;0.7116;10.5441;15.1353;24.7326;19.7442;33.5982;22.5492;19.8612;9.8274;5.5122;2.9334;6.0252;6.8868;3.0003;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-20;0.0;0.0;0.0;0.0;2.4702;12.1101;14.4873;12.9885;20.0127;26.3349;34.1043;27.8553;13.5369;26.5893;3.9624;20.166;12.4503;5.3973;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-21;0.0;0.0;0.0;0.0;2.094;10.2222;19.8633;26.9148;31.0086;24.7746;35.2731;31.5987;22.5651;23.2743;22.9911;20.0622;12.6042;5.3511;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-22;0.0;0.0;0.0;0.0;3.7356;10.5444;17.4333;26.6112;27.7827;36.2181;39.4482;39.6753;38.0037;33.1275;26.9511;15.4644;11.8056;3.6948;0.102;0.0;0.0;0.0;0.0;0.0
2018-5-23;0.0;0.0;0.0;0.0;5.4039;12.7734;21.1005;28.7967;34.5162;38.8227;40.563;39.8604;37.9761;34.5204;27.7713;20.5674;11.4354;3.5157;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-24;0.0;0.0;0.0;0.0;0.2046;3.207;8.9664;8.8833;18.0117;11.9406;4.7538;3.0732;4.851;3.987;10.3854;20.9793;10.8027;1.9323;0.1968;0.0;0.0;0.0;0.0;0.0
2018-5-25;0.0;0.0;0.0;0.0;0.1716;1.8786;4.9002;15.4035;27.4755;31.2837;36.0339;38.9685;38.6736;34.9188;27.1383;19.7277;11.7801;5.6436;0.1932;0.0;0.0;0.0;0.0;0.0
2018-5-26;0.0;0.0;0.0;0.0;0.1716;1.1088;4.3068;7.32;8.3892;9.0528;9.4224;18.7089;18.3285;20.6805;23.0145;20.9148;12.8631;5.5641;0.2256;0.0;0.0;0.0;0.0;0.0
2018-5-27;0.0;0.0;0.0;0.0;2.8695;8.5206;17.8932;27.6858;30.1524;33.0093;36.633;32.6715;31.4556;25.0992;18.6294;10.1136;0.9756;1.9380000000000002;0.0;0.0;0.0;0.0;0.0;0.0
2018-5-28;0.0;0.0;0.0;0.0;0.1674;3.6378;16.2024;27.2556;33.1986;35.5047;34.9884;35.7078;21.4449;22.3533;4.3914;14.9115;6.7989;5.3253;0.2208;0.0;0.0;0.0;0.0;0.0
2018-5-29;0.0;0.0;0.0;0.0;2.8866;1.1712;4.0494;3.1656;11.9367;6.0918;3.9144;21.2598;31.5141;25.3293;17.3688;18.639;13.9935;0.81;0.3882;0.0;0.0;0.0;0.0;0.0
2018-5-30;0.0;0.0;0.0;0.0;0.1962;0.8286;14.1759;28.7769;32.6976;37.6359;34.3656;33.6822;36.5841;32.6934;28.4103;22.443;14.1681;6.3489;0.4362;0.0;0.0;0.0;0.0;0.0
2018-5-31;0.0;0.0;0.0;0.0;4.782;13.3572;20.9775;28.1787;29.1735;25.1598;12.2454;32.3451;26.0925;24.0462;11.3565;6.114;8.3292;0.909;0.4344;0.0;0.0;0.0;0.0;0.0
2018-6-1;0.0;0.0;0.0;0.171;5.1027;12.8214;20.7978;26.0127;29.9307;21.6276;34.3833;10.4934;12.7956;29.0328;18.279;3.174;1.3404;4.4721;0.4752;0.0;0.0;0.0;0.0;0.0
2018-6-2;0.0;0.0;0.0;0.2034;2.8569;8.7696;15.6486;26.1861;25.0137;12.7578;12.4134;11.5434;14.4264;13.6524;5.472;3.5064;2.1072;0.6726;0.0;0.0;0.0;0.0;0.0;0.0
2018-6-3;0.0;0.0;0.0;0.0282;1.4688;10.3173;19.0323;22.2927;22.809;12.7035;22.947;13.9353;12.5097;17.2194;8.4714;17.840999999999998;11.6775;5.7969;0.4362;0.0;0.0;0.0;0.0;0.0
2018-6-4;0.0;0.0;0.0;0.0;0.201;1.9482;9.924;25.8207;31.959;37.1871;39.2358;38.889;37.2981;33.6939;27.1704;18.9681;9.48;3.2229;0.5844;0.0;0.0;0.0;0.0;0.0
2018-6-5;0.0;0.0;0.0;0.0276;4.1049;9.4233;13.6218;17.8815;20.6874;29.1036;29.930999999999997;33.1203;23.2149;19.1676;24.4806;19.7673;10.6956;5.3031;0.1308;0.0;0.0;0.0;0.0;0.0
2018-6-6;0.0;0.0;0.0;0.3012;0.2004;10.7781;13.5453;24.819000000000003;34.4439;38.0928;40.2681;39.9033;37.4328;32.7915;26.8455;20.0562;13.5024;6.3654;0.6258;0.0;0.0;0.0;0.0;0.0
2018-6-7;0.0;0.0;0.0;0.2052;5.6577;13.2711;21.21;28.2057;33.9399;37.6026;39.2103;39.3447;38.3655;34.7199;29.4738;22.1061;14.2188;6.7635;0.6684;0.0;0.0;0.0;0.0;0.0
2018-6-8;0.0;0.0;0.0;0.174;5.7303;12.1224;21.4788;27.7638;32.8422;34.9569;36.6663;33.6822;37.3875;34.0029;17.5266;21.9891;14.4546;6.6714;0.6996;0.0;0.0;0.0;0.0;0.0
2018-6-9;0.0;0.0;0.0;0.0;1.5864;1.7586;2.8638;5.8314;28.8639;23.5737;27.4413;25.4517;27.4602;22.455;22.6026;13.7112;13.1259;5.1243;0.0;0.0;0.0;0.0;0.0;0.0
2018-6-10;0.0;0.0;0.0;0.0288;4.9722;10.985999999999999;20.4924;26.7228;32.4636;27.813000000000002;30.0528;28.0821;14.9103;4.1706;27.1566;21.0798;11.8257;6.9699;0.4338;0.0;0.0;0.0;0.0;0.0
2018-6-11;0.0;0.0;0.0;0.0;1.5888;2.6472;7.2921;12.1518;15.3237;12.3588;11.3328;13.0725;19.2705;16.9107;18.4893;20.5623;7.977;3.1593;0.7062;0.0;0.0;0.0;0.0;0.0
2018-6-12;0.0;0.0;0.0;0.2346;0.2022;2.8098;19.4214;25.1214;29.193;26.4249;28.3896;25.2615;6.3564;18.0015;18.9684;10.2846;4.5042;2.1006;0.7038;0.0;0.0;0.0;0.0;0.0
2018-6-13;0.0;0.0;0.0;0.201;0.2016;2.1906;7.44;14.1072;15.6519;17.0829;4.2534;15.7146;27.6627;9.3042;2.8476;16.5849;6.3981;4.1556;0.6666;0.0;0.0;0.0;0.0;0.0
2018-6-14;0.0;0.0;0.0;0.3774;5.955;13.3656;19.9755;23.8563;26.1972;33.6168;36.4062;31.9848;36.471;32.7951;8.8026;12.7596;6.2583;6.6159;0.8226;0.0;0.0;0.0;0.0;0.0
2018-6-15;0.0;0.0;0.0;0.0048;4.7208;13.2312;14.4867;27.3465;17.7708;6.6846;18.5376;25.8945;17.2359;7.1688;11.0622;3.3966;1.3956;0.7974;0.1644;0.0;0.0;0.0;0.0;0.0
2018-6-16;0.0;0.0;0.0;0.3432;6.2856;3.4410000000000003;12.2739;28.3671;34.0251;37.2291;38.3763;34.2864;26.4156;17.2029;24.6057;11.3496;9.8352;4.2156;0.6084;0.0;0.0;0.0;0.0;0.0
2018-6-17;0.0;0.0;0.0;0.0;0.7422;12.8418;20.8836;16.3833;6.6882;10.4148;6.7662;3.1338;5.3646;26.8596;22.2687;20.1777;14.732999999999999;7.4991;0.8274;0.0;0.0;0.0;0.0;0.0
2018-6-18;0.0;0.0;0.0;0.3378;6.1827;6.0207;14.505;26.052;33.7431;37.6482;39.7719;28.7598;28.9536;27.0621;28.6434;21.2964;11.3037;7.2606;0.7782;0.0;0.0;0.0;0.0;0.0
2018-6-19;0.0;0.0;0.0;0.0;4.5864;10.8957;19.1073;13.7418;33.3711;31.1229;5.8554;30.7827;17.4054;9.5598;16.8657;5.5296;2.8458;5.1981;0.0738;0.0;0.0;0.0;0.0;0.0
2018-6-20;0.0;0.0;0.0;0.0;2.7876;1.4532;2.0916;5.5758;7.485;4.41;4.6530000000000005;3.8256;3.5352;8.9682;12.8112;4.0158;2.1414;2.3316;0.5478;0.0;0.0;0.0;0.0;0.0
2018-6-21;0.0;0.0;0.0;0.0;2.3829;9.0327;6.6597;20.0223;20.3484;34.1184;34.3005;34.5081;31.1559;27.1089;24.3573;21.0939;14.6925;6.8391;0.9324;0.0;0.0;0.0;0.0;0.0
2018-6-22;0.0;0.0;0.0;0.2334;5.8206;13.4472;21.3966;27.78;28.9209;30.8748;27.8355;28.5072;26.3844;27.4455;28.059;22.1226;14.9268;7.4517;0.8814;0.0;0.0;0.0;0.0;0.0
2018-6-23;0.0;0.0;0.0;0.1968;5.3574;12.6234;20.1381;26.8347;32.2707;35.7993;37.2183;37.0281;35.565;30.8505;27.6951;21.4917;14.2773;6.9075;0.9102;0.0;0.0;0.0;0.0;0.0
2018-6-24;0.0;0.0;0.0;0.1632;5.2461;12.5673;19.805999999999997;26.1618;31.746;31.8273;31.5642;34.7823;29.5065;26.1576;25.4385;16.5129;13.9527;7.0263;0.9444;0.0;0.0;0.0;0.0;0.0
2018-6-25;0.0;0.0;0.0;0.1308;5.6052;10.2837;18.354;25.7889;31.9014;35.5653;37.9071;38.4783;35.9295;31.2867;28.2954;21.3969;13.4865;6.9099;0.9444;0.0;0.0;0.0;0.0;0.0
2018-6-26;0.0;0.0;0.0;0.0;0.192;9.5763;14.3394;2.1948;2.6478;8.4738;15.2517;6.1668;20.91;16.0482;9.8166;8.6898;6.2649;3.4539;0.0726;0.0;0.0;0.0;0.0;0.0
2018-6-27;0.0;0.0;0.0;0.1956;0.2628;4.0659;3.0006;14.1684;11.4474;8.3502;8.0568;6.9876;5.6286;3.3828;3.3906;1.4592;0.8652;0.9924;0.3612;0.0;0.0;0.0;0.0;0.0
2018-6-28;0.0;0.0;0.0;0.0;0.3714;1.6218;10.3083;17.6058;32.5371;32.5185;36.4605;37.0869;37.143;33.6048;29.4348;18.9045;14.9973;7.3887;0.9378;0.0;0.0;0.0;0.0;0.0
2018-6-29;0.0;0.0;0.0;0.0798;5.25;12.5685;20.304000000000002;27.6681;32.652;35.7693;37.8438;38.2245;37.7043;32.5458;28.241999999999997;19.7427;9.8289;6.4524;0.9209999999999999;0.0;0.0;0.0;0.0;0.0
2018-6-30;0.0;0.0;0.0;0.0;4.6827;12.2505;18.4854;27.2973;32.5734;35.3568;36.8409;37.7397;31.7763;33.9309;25.158;18.1209;13.3851;1.3769999999999998;0.6432;0.0;0.0;0.0;0.0;0.0
2018-7-1;0.0;0.0;0.0;0.0762;0.1638;10.5738;18.474;26.1402;25.6368;31.1889;32.784;37.2204;36.1152;32.9721;27.9822;21.6954;14.4972;6.3981;0.8814;0.0;0.0;0.0;0.0;0.0
2018-7-2;0.0;0.0;0.0;0.0;5.1681;12.1581;19.7463;27.0864;32.3739;35.7489;36.6228;30.996;30.2199;25.0929;28.1802;21.4215;13.9866;4.6542;0.8334;0.0;0.0;0.0;0.0;0.0
2018-7-3;0.0;0.0;0.0;0.0;4.4895;0.6348;1.2666;6.2946;16.0254;11.1762;27.4413;30.9219;32.4846;28.8849;20.0559;18.8493;13.1718;6.4419;0.8604;0.0;0.0;0.0;0.0;0.0
2018-7-4;0.0;0.0;0.0;0.0;5.1933;12.3231;19.9833;24.7137;29.0199;27.0291;20.0775;18.1173;22.4703;23.3511;24.9288;21.0297;14.6724;6.4079999999999995;0.8994;0.0;0.0;0.0;0.0;0.0
2018-7-5;0.0;0.0;0.0;0.0;5.3625;12.2259;19.8153;27.2703;32.5992;36.5799;34.9494;29.3946;27.4572;17.0517;25.5312;22.4688;14.8182;7.1979;0.0;0.0;0.0;0.0;0.0;0.0
2018-7-6;0.0;0.0;0.0;0.0;3.9861;3.8604;17.0466;7.1118;21.8931;32.5542;34.9872;23.6508;34.0614;25.9428;20.3754;18.639;13.533;4.5981;0.7416;0.0;0.0;0.0;0.0;0.0
2018-7-7;0.0;0.0;0.0;0.0;5.4177;12.2871;20.592;22.8435;31.173000000000002;35.1231;34.9737;33.6978;34.4466;29.8026;27.6978;19.5525;13.9341;6.5859;0.8622;0.0;0.0;0.0;0.0;0.0
2018-7-8;0.0;0.0;0.0;0.0;5.0406;8.2878;15.3705;25.4895;32.2914;35.7168;35.6424;34.9365;23.511;26.8542;19.9839;14.3019;11.61;3.6501;0.318;0.0;0.0;0.0;0.0;0.0
2018-7-9;0.0;0.0;0.0;0.0;4.671;8.6331;6.6051;17.0895;31.9485;33.1494;24.6648;14.8221;24.5307;30.885;23.7258;20.6778;11.0445;5.0871;0.8106;0.0;0.0;0.0;0.0;0.0
2018-7-10;0.0;0.0;0.0;0.0;2.541;2.1672;11.4363;23.0973;31.9872;32.3142;38.6838;37.9284;36.2757;32.6385;25.8297;18.1713;13.4865;4.9836;0.7584;0.0;0.0;0.0;0.0;0.0
2018-7-11;0.0;0.0;0.0;0.0;4.5927;11.3031;18.7056;26.7768;32.7738;36.4437;39.3132;37.158;33.5892;30.2097;27.7218;19.7751;11.883;1.9512;0.7416;0.0;0.0;0.0;0.0;0.0
2018-7-12;0.0;0.0;0.0;0.0;0.7752;3.8703;2.9202;2.4;4.2816;6.9438;32.9769;38.4216;33.0402;20.6433;20.6802;21.7056;6.2919;1.374;0.1254;0.0;0.0;0.0;0.0;0.0
2018-7-13;0.0;0.0;0.0;0.0;0.1044;5.2899;4.4448;2.8008;9.6648;28.8639;30.6474;28.9455;34.9098;29.9592;21.1785;12.027000000000001;2.349;0.687;0.0726;0.0;0.0;0.0;0.0;0.0
2018-7-14;0.0;0.0;0.0;0.0;0.1062;0.5976;1.1832;3.8574;5.4834;6.6288;14.9466;6.819;7.9584;4.6836;3.6078;3.5616;2.6142;2.1072;0.5628;0.0;0.0;0.0;0.0;0.0
2018-7-15;0.0;0.0;0.0;0.0;2.4006;3.6294;9.285;17.2368;15.1197;17.1822;25.2417;18.4872;12.5106;12.3678;3.273;5.7468;5.4162;3.6237;0.0;0.0;0.0;0.0;0.0;0.0
2018-7-16;0.0;0.0;0.0;0.0;0.1083;0.8958;4.6122;5.406000000000001;4.9932;4.9332;7.5948;6.885;5.6754;4.6398;2.925;1.8834;0.9414;0.816;0.5274;0.0;0.0;0.0;0.0;0.0
2018-7-17;0.0;0.0;0.0;0.0;0.2691;1.9769999999999999;4.11;5.3208;5.7282;8.8068;7.5816;6.4158;5.8482;4.7856;9.0;10.472999999999999;5.0439;4.2555;0.6222;0.0;0.0;0.0;0.0;0.0
2018-7-18;0.0;0.0;0.0;0.0;1.7178;1.0056;3.7764;10.2042;15.1434;23.7267;17.6682;18.9222;11.544;22.8027;10.2108;6.9663;2.346;0.9;0.1296;0.0;0.0;0.0;0.0;0.0
2018-7-19;0.0;0.0;0.0;0.0;0.0786;1.359;4.4256;14.2416;22.9023;18.5256;17.9508;11.2572;8.0868;7.5444;2.3819999999999997;2.7486;7.4508;2.7966;0.3936;0.0;0.0;0.0;0.0;0.0
2018-7-20;0.0;0.0;0.0;0.0;0.1986;2.1726;11.9457;21.1962;29.8317;30.1641;36.2082;34.5192;11.8869;3.3462;8.6076;21.4578;2.661;3.2304;0.4284;0.0;0.0;0.0;0.0;0.0
2018-7-21;0.0;0.0;0.0;0.0;0.37200000000000005;10.1184;14.3289;16.3869;25.9086;32.5026;35.064;34.7532;31.3695;28.3206;25.3791;19.545;4.3479;2.5881;0.0;0.0;0.0;0.0;0.0;0.0
2018-7-22;0.0;0.0;0.0;0.0;0.225;8.6412;13.8273;24.4959;30.5055;33.9525;37.4355;36.9234;34.9362;31.4637;27.3972;20.2707;13.3902;5.4039;0.3834;0.0;0.0;0.0;0.0;0.0
2018-7-23;0.0;0.0;0.0;0.0;0.9957;6.9354;14.8794;21.618000000000002;29.3739;33.4728;31.5537;36.3138;34.9056;31.8228;27.2688;20.3049;12.9795;4.6074;0.3138;0.0;0.0;0.0;0.0;0.0
2018-7-24;0.0;0.0;0.0;0.0;0.1623;0.6629999999999999;1.3218;9.0075;15.0405;21.8058;22.8003;31.1481;16.3659;27.2349;14.2011;13.3848;11.7219;5.7648;0.0474;0.0;0.0;0.0;0.0;0.0
2018-7-25;0.0;0.0;0.0;0.0;1.4298;5.1489;6.7341;15.3195;16.6197;20.0088;26.9568;29.4183;27.6993;22.3578;25.8888;18.87;7.6341;4.734;0.3192;0.0;0.0;0.0;0.0;0.0
2018-7-26;0.0;0.0;0.0;0.0;0.2931;1.6392;10.1958;18.1551;21.1734;30.342;33.7551;33.4902;23.7759;22.6191;22.533;19.2408;11.4672;3.18;0.1872;0.0;0.0;0.0;0.0;0.0
2018-7-27;0.0;0.0;0.0;0.0;2.1165;7.59;15.036;23.5509;26.5719;28.5624;28.8597;12.7326;2.7366;5.4414;7.1658;2.3442;7.8651;1.9062;0.2184;0.0;0.0;0.0;0.0;0.0
2018-7-28;0.0;0.0;0.0;0.0;0.0261;0.7476;1.7766;3.8712;11.6343;28.0545;14.4576;20.4906;18.8526;9.4554;7.5792;7.3311;8.5995;3.1785;0.1602;0.0;0.0;0.0;0.0;0.0
2018-7-29;0.0;0.0;0.0;0.0;1.7565;7.8003;11.7996;24.0684;29.5623;3.2046;12.4071;6.0972;35.5746;22.4118;21.5802;1.251;2.5458;3.5676;0.1002;0.0;0.0;0.0;0.0;0.0
2018-7-30;0.0;0.0;0.0;0.0;2.9169;9.2328;17.1153;23.7153;8.6304;4.953;17.0493;27.3468;35.2278;25.2519;12.2154;19.4109;10.6134;1.5996;0.0;0.0;0.0;0.0;0.0;0.0
2018-7-31;0.0;0.0;0.0;0.0;1.4969999999999999;7.7214;5.7471;24.288;29.595;28.305;34.4589;33.4674;33.4809;3.3954;1.8;1.3206;1.122;0.1572;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-1;0.0;0.0;0.0;0.0;0.0768;1.4369999999999998;2.6304;3.3858;4.1982;8.259;13.1445;20.5044;19.3227;11.2053;10.7562;4.9884;3.6186;3.3492;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-2;0.0;0.0;0.0;0.0;3.0651;9.3048;17.3091;20.0112;29.9943;33.438;34.3959;31.3086;32.2473;29.4543;26.5374;20.2005;12.3867;5.1969;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-3;0.0;0.0;0.0;0.0;0.0264;0.9168;4.9782;18.7782;15.710999999999999;30.0465;24.186;19.4019;24.8277;21.2919;13.182;9.7521;11.007;2.4495;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-4;0.0;0.0;0.0;0.0;0.195;4.2915;10.1187;15.1023;14.5365;26.7936;34.3416;34.5864;30.7656;29.0922;23.9529;14.814;10.9746;3.753;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-5;0.0;0.0;0.0;0.0;2.4252;8.5497;13.1484;23.634;29.2128;26.6142;26.4651;33.6057;11.1558;12.306;2.1732;4.314;3.4452;0.3588;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-6;0.0;0.0;0.0;0.0;0.0;0.37200000000000005;7.3575;4.9122;4.4478;4.8126;3.4932;5.3982;5.9538;16.9896;12.6561;8.3199;5.5512;2.9835;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-7;0.0;0.0;0.0;0.0;2.3244;8.6865;16.3686;22.9524;30.7242;34.7235;37.2375;36.2373;35.7015;31.263;25.6554;19.5159;11.6274;4.2792;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-8;0.0;0.0;0.0;0.0;2.4687;8.4465;16.329;23.9697;30.252;33.5298;36.0453;36.6126;35.1141;31.71;25.9809;19.0128;11.298;4.1148;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-9;0.0;0.0;0.0;0.0;1.7946;8.1102;13.7634;23.1666;29.3469;32.5299;34.0035;32.8713;16.1988;15.0171;8.7282;3.8166;4.9563;1.1067;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-10;0.0;0.0;0.0;0.0;0.5712;0.3366;1.6806;2.2848;4.0728;7.3062;5.7138;6.6696;5.0754;5.0484;5.4239999999999995;7.272;3.5466;0.9447;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-11;0.0;0.0;0.0;0.0;0.5871;0.42;2.8116;12.8427;18.3087;19.0209;34.9503;26.9706;6.693;3.2586;20.6073;9.4926;10.8303;2.8767;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-12;0.0;0.0;0.0;0.0;0.2394;2.8539;11.0406;18.4527;28.029;25.221;29.6376;31.2936;16.3389;18.2454;11.7699;8.1558;5.8161;1.9134;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-13;0.0;0.0;0.0;0.0;0.3414;1.0254;2.58;7.8867;9.1794;10.5042;17.397000000000002;18.9369;20.5611;9.5064;11.2701;15.6363;7.3074;3.3654;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-14;0.0;0.0;0.0;0.0;1.188;7.4562;15.2772;19.5825;25.6923;31.5918;30.7878;31.4064;33.0762;27.765;21.7446;15.4077;1.6896;0.8856;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-15;0.0;0.0;0.0;0.0;0.5541;5.7174;12.8847;20.6676;28.842;31.0533;31.905;31.695;22.671;29.4819;19.9029;15.4344;9.7017;2.931;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-16;0.0;0.0;0.0;0.0;0.3186;3.9129;13.7586;18.9198;23.3328;25.6926;18.8433;25.4433;20.0703;18.0882;13.0212;8.1702;2.457;1.1658;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-17;0.0;0.0;0.0;0.0;0.6513;1.02;5.1129;12.5718;16.6941;30.2409;32.5236;33.7887;33.5331;27.8619;21.9759;15.8898;9.7236;2.7822;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-18;0.0;0.0;0.0;0.0;0.5631;6.8868;14.7528;22.7031;23.8803;29.934;30.1716;26.4891;29.1117;28.6332;17.8473;16.5432;9.0294;2.6865;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-19;0.0;0.0;0.0;0.0;0.3807;5.9997;14.1402;21.7905;27.693;29.1564;30.9633;32.3349;15.3867;11.6955;22.7538;16.2225;8.439;2.8428;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-20;0.0;0.0;0.0;0.0;0.3498;6.0534;13.8297;21.951;27.7539;18.7956;27.9663;27.8445;24.0636;22.0146;14.8149;13.4376;8.5911;2.8329;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-21;0.0;0.0;0.0;0.0;0.0;0.2262;2.3184;1.9458;5.9778;5.1882;5.7018;7.6908;4.8792;4.4376;4.338;3.1326;2.9931;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-22;0.0;0.0;0.0;0.0;0.0276;2.2386;4.6263;7.5294;6.6276;5.7756;7.122000000000001;13.9872;18.1311;10.2129;3.549;9.8094;6.2982;0.2955;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-23;0.0;0.0;0.0;0.0;0.1665;5.706;13.8741;21.7245;27.219;31.4421;34.025999999999996;33.5427;31.5801;29.0385;16.8006;11.7069;3.8109;0.9837;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-24;0.0;0.0;0.0;0.0;0.0;2.5815;6.3117;10.7913;15.2919;25.3863;26.7528;28.1586;27.7437;16.0941;11.991;14.1471;7.902;0.8142;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-25;0.0;0.0;0.0;0.0;0.0;5.6769;12.902999999999999;18.9528;27.4557;31.5876;33.1011;34.1193;32.3346;28.4244;22.761;15.4044;7.7169;0.7332;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-26;0.0;0.0;0.0;0.0;0.0;5.8146;13.5399;21.125999999999998;27.4461;31.2456;33.2667;33.4824;31.9695;27.8226;22.1619;15.0423;7.4358;0.654;0.0;0.0;0.0;0.0;0.0;0.0
2018-8-27;0.0;0.0;0.0;0.0;0.0;5.6208;13.2339;20.8857;27.0555;31.0464;33.4392;33.4407;32.0217;27.5535;21.7647;14.6499;7.0353;0.5334;0.0;0.0;0.0;0.0;0.0;0.0
