,date,fve,mve,wpg
0,01/01/2020 00:00,0,2708.2,90.12
1,01/01/2020 00:15,0,2939.06,89.54
2,01/01/2020 00:30,0,2923.67,81.32
3,01/01/2020 00:45,0,2914.28,74.89
4,01/01/2020 01:00,0,2954.06,73.86
5,01/01/2020 01:15,0,2948.46,72.66
6,01/01/2020 01:30,0,2926.26,71.28
7,01/01/2020 01:45,0,2917.78,73.35
8,01/01/2020 02:00,0,2915.36,67.41
9,01/01/2020 02:15,0,2910.04,62.97
10,01/01/2020 02:30,0,2913.24,59.93
11,01/01/2020 02:45,0,2953.88,58.95
12,01/01/2020 03:00,0,2949.74,59.63
13,01/01/2020 03:15,0,2926.22,59.98
14,01/01/2020 03:30,0,2920.56,57.28
15,01/01/2020 03:45,0,2916.32,60.58
16,01/01/2020 04:00,0,2912.32,63.22
17,01/01/2020 04:15,0,2918.76,66.71
18,01/01/2020 04:30,0,2945.66,67
19,01/01/2020 04:45,0,2951.24,69.17
20,01/01/2020 05:00,0,2922.48,70.23
21,01/01/2020 05:15,0,2909.52,73.19
22,01/01/2020 05:30,0,2930.82,75.21
23,01/01/2020 05:45,0,2933.46,73.79
24,01/01/2020 06:00,0,2945.7,70.42
25,01/01/2020 06:15,0,2996.22,59.42
26,01/01/2020 06:30,0,3027.56,49.54
27,01/01/2020 06:45,0,3036.56,42.71
28,01/01/2020 07:00,0,2997.78,33.4
29,01/01/2020 07:15,0,2974.6,29.79
30,01/01/2020 07:30,0,2980.14,26.94
31,01/01/2020 07:45,0,1687,26.98
32,01/01/2020 08:00,0,1959.24,30.65
33,01/01/2020 08:15,0,1680.98,32.59
34,01/01/2020 08:30,7.5,2864.18,35.93
35,01/01/2020 08:45,12.0004,3016.86,42.35
36,01/01/2020 09:00,16.6516,2979.24,48.4
37,01/01/2020 09:15,34.4688,2933.28,54.84
38,01/01/2020 09:30,59.5292,3000.92,57.49
39,01/01/2020 09:45,65.8368,3019.46,62.99
40,01/01/2020 10:00,77.6696,3022.38,60.56
41,01/01/2020 10:15,69.1556,3001.74,60.72
42,01/01/2020 10:30,66.0168,2982.38,59.72
43,01/01/2020 10:45,71.906,2991.24,62.87
44,01/01/2020 11:00,123.8276,3028.66,65.34
45,01/01/2020 11:15,143.1424,3022.14,58.26
46,01/01/2020 11:30,148.3224,3027.4,54.08
47,01/01/2020 11:45,161.9312,3034.48,56.09
48,01/01/2020 12:00,156.2076,3027.02,49.8
49,01/01/2020 12:15,238.7408,3029.52,49.17
50,01/01/2020 12:30,188.3152,3039.04,49.72
51,01/01/2020 12:45,152.7752,3043.74,50.06
52,01/01/2020 13:00,133.6736,3050.8,50.98
53,01/01/2020 13:15,128.2584,3059.44,50.05
54,01/01/2020 13:30,121.6456,3060.54,52.14
55,01/01/2020 13:45,81.8928,3013.6,48.48
56,01/01/2020 14:00,94.19,2983.66,50.57
57,01/01/2020 14:15,71.0752,2994.24,49.04
58,01/01/2020 14:30,104.044,3004.76,51.07
59,01/01/2020 14:45,112.7996,3013.92,52.92
60,01/01/2020 15:00,72.6164,3022.98,55.37
61,01/01/2020 15:15,35.7696,3018.56,58.44
62,01/01/2020 15:30,5.8844,2970.74,62.32
63,01/01/2020 15:45,0.122,2972.38,62.94
64,01/01/2020 16:00,0,2992.54,69.39
65,01/01/2020 16:15,0,3001.84,66.69
66,01/01/2020 16:30,0,2963.46,68.87
67,01/01/2020 16:45,0,2909.46,77.15
68,01/01/2020 17:00,0,2938.76,79.38
69,01/01/2020 17:15,0,2956.28,80.81
70,01/01/2020 17:30,0,2961.32,84.02
71,01/01/2020 17:45,0,2936.44,93.79
72,01/01/2020 18:00,0,2916.48,103.79
73,01/01/2020 18:15,0,2934.24,123.98
74,01/01/2020 18:30,0,2946,136.76
75,01/01/2020 18:45,0,2951.18,154.33
76,01/01/2020 19:00,0,2946.52,177.84
77,01/01/2020 19:15,0,2915.98,197.43
78,01/01/2020 19:30,0,2919.5,209.34
79,01/01/2020 19:45,0,2933.08,219.14
80,01/01/2020 20:00,0,2951.62,222.24
81,01/01/2020 20:15,0,2968.96,225.69
82,01/01/2020 20:30,0,2936.52,234.28
83,01/01/2020 20:45,0,2945.98,238.21
84,01/01/2020 21:00,0,2945.92,236.6
85,01/01/2020 21:15,0,2965.3,232.53
86,01/01/2020 21:30,0,2975.12,235.51
87,01/01/2020 21:45,0,2972.76,229.36
88,01/01/2020 22:00,0,2970.4,222.33
89,01/01/2020 22:15,0,2966.4,219.88
90,01/01/2020 22:30,0,2989.52,214.94
91,01/01/2020 22:45,0,3022.74,208.29
92,01/01/2020 23:00,0,3028.44,205.95
93,01/01/2020 23:15,0,2973.9,202.66
94,01/01/2020 23:30,0,2957.94,194.85
95,01/01/2020 23:45,0,2988.46,195.25
96,02/01/2020 00:00,0,3009.94,189.37
97,02/01/2020 00:15,0,2990.52,187.77
98,02/01/2020 00:30,0,2978.1,176.51
99,02/01/2020 00:45,0,2975.1,178.12
100,02/01/2020 01:00,0,2957.92,175.56
101,02/01/2020 01:15,0,2978.04,171.97
102,02/01/2020 01:30,0,2986.26,167.16
103,02/01/2020 01:45,0,2987.2,162.18
104,02/01/2020 02:00,0,2965.06,163.95
105,02/01/2020 02:15,0,2964.88,161.54
106,02/01/2020 02:30,0,2980.5,158.54
107,02/01/2020 02:45,0,2987.82,160.76
108,02/01/2020 03:00,0,2995.1,162.4
109,02/01/2020 03:15,0,2993.26,162.63
110,02/01/2020 03:30,0,2990.72,164.82
111,02/01/2020 03:45,0,2988.54,168.6
112,02/01/2020 04:00,0,2986,167.22
113,02/01/2020 04:15,0,2988.88,171.52
114,02/01/2020 04:30,0,2987.16,173.6
115,02/01/2020 04:45,0,2983.94,176.93
116,02/01/2020 05:00,0,2979.24,177.3
117,02/01/2020 05:15,0,2950.52,175.1
118,02/01/2020 05:30,0,2941.9,174.53
119,02/01/2020 05:45,0,2941.5,160.93
120,02/01/2020 06:00,0,2936.96,144.45
121,02/01/2020 06:15,0,2901.48,123.95
122,02/01/2020 06:30,0,2903.94,107.65
123,02/01/2020 06:45,0,2914.28,87.8
124,02/01/2020 07:00,0,2913.26,67.01
125,02/01/2020 07:15,0,2916.66,53.54
126,02/01/2020 07:30,0,2908.18,48.32
127,02/01/2020 07:45,0.002,2492.46,45.79
128,02/01/2020 08:00,0.3988,1608.76,47.74
129,02/01/2020 08:15,7.1156,2450.98,54.06
130,02/01/2020 08:30,30.3364,2968.24,61.75
131,02/01/2020 08:45,118.9672,3053.56,73.8
132,02/01/2020 09:00,204.6936,3015.74,91.48
133,02/01/2020 09:15,203.8784,2929.48,105.25
134,02/01/2020 09:30,238.9668,3006.76,117.53
135,02/01/2020 09:45,331.7168,2998.22,127.59
136,02/01/2020 10:00,372.0312,3017.46,132.66
137,02/01/2020 10:15,315.596,3048.84,136.08
138,02/01/2020 10:30,368.8508,3002.66,133.89
139,02/01/2020 10:45,444.7804,2965.98,138.2
140,02/01/2020 11:00,392.4616,2900.7,139.93
141,02/01/2020 11:15,442.022,2972.3,143.41
142,02/01/2020 11:30,551.6232,2997.64,147.56
143,02/01/2020 11:45,607.6804,2952.12,142.6
144,02/01/2020 12:00,847.8332,2961.02,145.31
145,02/01/2020 12:15,645.4284,2985.14,148.62
146,02/01/2020 12:30,680.0616,2992.44,149.76
147,02/01/2020 12:45,1085.2024,2994.92,155.26
148,02/01/2020 13:00,1376.234,2993.62,154.59
149,02/01/2020 13:15,1028.1684,2994.2,160.42
150,02/01/2020 13:30,868.1532,2992.9,165.96
151,02/01/2020 13:45,906.2472,2984.14,166.09
152,02/01/2020 14:00,645.916,2954.1,163.57
153,02/01/2020 14:15,677.3204,2942.16,166.93
154,02/01/2020 14:30,434.6756,2964.56,170.64
155,02/01/2020 14:45,244.1476,2971.02,175.74
156,02/01/2020 15:00,152.4052,2973.52,174.38
157,02/01/2020 15:15,128.1236,2974.82,171.49
158,02/01/2020 15:30,88.1828,2975.64,176.37
159,02/01/2020 15:45,38.8824,2976.7,177.31
160,02/01/2020 16:00,4.0248,2975.22,178.99
161,02/01/2020 16:15,0,2977.4,169.67
162,02/01/2020 16:30,0,2977.4,171.34
163,02/01/2020 16:45,0,2951.82,163.71
164,02/01/2020 17:00,0,2936.04,161.93
165,02/01/2020 17:15,0,2963.6,154.23
166,02/01/2020 17:30,0,2995.62,152.29
167,02/01/2020 17:45,0,2985.48,153.01
168,02/01/2020 18:00,0,2938.26,160.65
169,02/01/2020 18:15,0,2969.34,175.36
170,02/01/2020 18:30,0,2988.12,193.58
171,02/01/2020 18:45,0,2989.96,209.06
172,02/01/2020 19:00,0,2963.96,228.9
173,02/01/2020 19:15,0,2952.96,248.82
174,02/01/2020 19:30,0,2946.42,263.38
175,02/01/2020 19:45,0,2975.18,273.39
176,02/01/2020 20:00,0,3019.58,276.7
177,02/01/2020 20:15,0,3053.94,281.29
178,02/01/2020 20:30,0,3064.4,282.17
179,02/01/2020 20:45,0,3087.36,281.19
180,02/01/2020 21:00,0,3015.74,280.65
181,02/01/2020 21:15,0,2940.7,273.46
182,02/01/2020 21:30,0,3008.54,270.46
183,02/01/2020 21:45,0,3048.86,266.65
184,02/01/2020 22:00,0,3008.22,255.15
185,02/01/2020 22:15,0,3008.72,248.73
186,02/01/2020 22:30,0,3039.44,242.96
187,02/01/2020 22:45,0,3042.3,238.81
188,02/01/2020 23:00,0,3040.2,230.34
189,02/01/2020 23:15,0,3010.6,223.8
190,02/01/2020 23:30,0,3016.92,217.9
191,02/01/2020 23:45,0,3035.44,216.74
192,03/01/2020 00:00,0,2956.64,212.13
193,03/01/2020 00:15,0,2894.07,207.01
194,03/01/2020 00:30,0,2967.5,199.85
195,03/01/2020 00:45,0,2995.72,194.74
196,03/01/2020 01:00,0,3004.3,186.26
197,03/01/2020 01:15,0,3008.44,185.87
198,03/01/2020 01:30,0,3009.12,185.24
199,03/01/2020 01:45,0,3011.74,175.78
200,03/01/2020 02:00,0,3004.88,166.25
201,03/01/2020 02:15,0,3024.44,161.94
202,03/01/2020 02:30,0,3039.68,159.96
203,03/01/2020 02:45,0,3052.18,157.68
204,03/01/2020 03:00,0,3080.98,157.2
205,03/01/2020 03:15,0,3028.78,156.62
206,03/01/2020 03:30,0,2892.96,152.82
207,03/01/2020 03:45,0,2942.28,151.67
208,03/01/2020 04:00,0,2977.4,152.76
209,03/01/2020 04:15,0,2944.94,154.51
210,03/01/2020 04:30,0,2940.94,156.63
211,03/01/2020 04:45,0,2982.76,153.06
212,03/01/2020 05:00,0,3005.7,148.91
213,03/01/2020 05:15,0,3018.46,140.09
214,03/01/2020 05:30,0,3012.42,134.17
215,03/01/2020 05:45,0,3031.02,128.02
216,03/01/2020 06:00,0,2979.9,117.03
217,03/01/2020 06:15,0,2893.36,96.61
218,03/01/2020 06:30,0,2951.12,74.88
219,03/01/2020 06:45,0,2977.2,61.24
220,03/01/2020 07:00,0,2965.02,53.2
221,03/01/2020 07:15,0,2955.98,49.07
222,03/01/2020 07:30,0,2945.74,47.4
223,03/01/2020 07:45,2.3284,2937.98,43.13
224,03/01/2020 08:00,90.8604,2918.08,38.1
225,03/01/2020 08:15,265.6184,2931.62,42.31
226,03/01/2020 08:30,455.8288,2944.4,50.09
227,03/01/2020 08:45,677.954,2898.3,55.47
228,03/01/2020 09:00,941.1784,2922.3,60.87
229,03/01/2020 09:15,1176.6656,2926.8,68.05
230,03/01/2020 09:30,1358.2512,2958.9,79.49
231,03/01/2020 09:45,1600.9116,2160.9,90.45
232,03/01/2020 10:00,1735.1748,2363.32,91.94
233,03/01/2020 10:15,1956.9224,2010.74,91.55
234,03/01/2020 10:30,1976.6884,2606.74,94.36
235,03/01/2020 10:45,2013.1444,2940.5,93.93
236,03/01/2020 11:00,2092.5792,2970.34,91.74
237,03/01/2020 11:15,1959.3348,3028.32,86.73
238,03/01/2020 11:30,1646.2904,2699.28,85
239,03/01/2020 11:45,1741.4132,1991.12,82.87
240,03/01/2020 12:00,940.3376,2111.54,84.08
241,03/01/2020 12:15,440.074,1915.18,85.67
242,03/01/2020 12:30,370.2016,2574.96,83.85
243,03/01/2020 12:45,256.144,2827.38,78.8
244,03/01/2020 13:00,321.1832,2885.36,75.84
245,03/01/2020 13:15,232.702,2927.3,72.51
246,03/01/2020 13:30,131.1424,2961.56,72.93
247,03/01/2020 13:45,94.3984,2973.56,76.22
248,03/01/2020 14:00,34.7304,3019.1,74.93
249,03/01/2020 14:15,34.1688,3022.04,73.6
250,03/01/2020 14:30,29.46,3028,74.88
251,03/01/2020 14:45,12.576,3035.24,76.96
252,03/01/2020 15:00,0.0364,3039.44,80.27
253,03/01/2020 15:15,0.5,3038.88,85.38
254,03/01/2020 15:30,2.25,3042.58,83.51
255,03/01/2020 15:45,0,3038.08,95.5
256,03/01/2020 16:00,0,2993.24,108.69
257,03/01/2020 16:15,0,2981.48,112.81
258,03/01/2020 16:30,0,2961.34,119.7
259,03/01/2020 16:45,0,3009.34,119.32
260,03/01/2020 17:00,0,3008.52,120.61
261,03/01/2020 17:15,0,3010.04,121.06
262,03/01/2020 17:30,0,3021.56,120.42
263,03/01/2020 17:45,0,3026.82,128.52
264,03/01/2020 18:00,0,3024.66,146.67
265,03/01/2020 18:15,0,3025.56,157.71
266,03/01/2020 18:30,0,3012.52,170.1
267,03/01/2020 18:45,0,2989.56,184
268,03/01/2020 19:00,0,2971.58,195.81
269,03/01/2020 19:15,0,3015.34,205.17
270,03/01/2020 19:30,0,3027.88,221.86
271,03/01/2020 19:45,0,3028.82,232.88
272,03/01/2020 20:00,0,3020.18,234.71
273,03/01/2020 20:15,0,3015.04,232.52
274,03/01/2020 20:30,0,3016.58,227.21
275,03/01/2020 20:45,0,3020.42,219.24
276,03/01/2020 21:00,0,3032.56,210.36
277,03/01/2020 21:15,0,3028.58,202.35
278,03/01/2020 21:30,0,3031.7,192.98
279,03/01/2020 21:45,0,3032.44,184.65
280,03/01/2020 22:00,0,3023.54,177.84
281,03/01/2020 22:15,0,3008.64,167.97
282,03/01/2020 22:30,0,2997.68,159.85
283,03/01/2020 22:45,0,2998.2,150.77
284,03/01/2020 23:00,0,2990.88,145.16
285,03/01/2020 23:15,0,2987.36,136.82
286,03/01/2020 23:30,0,2999.62,130.23
287,03/01/2020 23:45,0,3004.86,125.66
288,04/01/2020 00:00,0,3002.12,119.27
289,04/01/2020 00:15,0,3003.64,110.69
290,04/01/2020 00:30,0,3005.16,104.31
291,04/01/2020 00:45,0,3006.56,98.73
292,04/01/2020 01:00,0,3003.14,92.48
293,04/01/2020 01:15,0,2986.38,89.36
294,04/01/2020 01:30,0,2978.6,87.31
295,04/01/2020 01:45,0,2976.64,81.66
296,04/01/2020 02:00,0,2977.64,78.2
297,04/01/2020 02:15,0,2969.74,71.04
298,04/01/2020 02:30,0,2942.12,68.27
299,04/01/2020 02:45,0,2976.04,68.43
300,04/01/2020 03:00,0,2968.34,65.33
301,04/01/2020 03:15,0,2961.18,64.93
302,04/01/2020 03:30,0,2962,64.58
303,04/01/2020 03:45,0,2964.46,62.54
304,04/01/2020 04:00,0,2961.74,59.86
305,04/01/2020 04:15,0,2951.18,62.1
306,04/01/2020 04:30,0,2781.78,64.38
307,04/01/2020 04:45,0,2764.06,63.83
308,04/01/2020 05:00,0,2790.16,61.07
309,04/01/2020 05:15,0,2805.46,61.06
310,04/01/2020 05:30,0,2783.36,59.34
311,04/01/2020 05:45,0,2806.12,54.72
312,04/01/2020 06:00,0,2824.12,51.23
313,04/01/2020 06:15,0,2804.62,45.94
314,04/01/2020 06:30,0,2791.16,35.95
315,04/01/2020 06:45,0,2827.68,29.02
316,04/01/2020 07:00,0,2849.5,22.34
317,04/01/2020 07:15,0,2832.66,17.84
318,04/01/2020 07:30,0,2777.9,15.23
319,04/01/2020 07:45,0,2799.8,15.85
320,04/01/2020 08:00,3.0004,2838.58,17.03
321,04/01/2020 08:15,25.5552,2753.96,18.67
322,04/01/2020 08:30,197.6028,2719.64,23.23
323,04/01/2020 08:45,389.0916,2757.16,26.17
324,04/01/2020 09:00,379.4244,1867.4,34.33
325,04/01/2020 09:15,909.234,2463.26,43.35
326,04/01/2020 09:30,1257.9176,2726.48,50.63
327,04/01/2020 09:45,1416.2992,2969.64,57.66
328,04/01/2020 10:00,1539.78,3015.84,61.08
329,04/01/2020 10:15,1648.944,2900.62,62.95
330,04/01/2020 10:30,1093.7752,2941.76,64.11
331,04/01/2020 10:45,1042.5192,2948.96,64.58
332,04/01/2020 11:00,999.1,2911.5,66.16
333,04/01/2020 11:15,1621.9432,2865.9,65.48
334,04/01/2020 11:30,2193.9872,2875.4,63.14
335,04/01/2020 11:45,2322.7312,2940.74,64.5
336,04/01/2020 12:00,2307.66,2957.98,63.63
337,04/01/2020 12:15,2457.5144,2923.18,66.63
338,04/01/2020 12:30,2451.6752,2797.24,70.04
339,04/01/2020 12:45,2051.7672,2746.9,68.63
340,04/01/2020 13:00,1800.2952,2807.52,73.59
341,04/01/2020 13:15,1644.122,2831.88,70.05
342,04/01/2020 13:30,1515.4572,2819.68,69.58
343,04/01/2020 13:45,1204.9448,2779.16,74.38
344,04/01/2020 14:00,702.294,2790.2,78.22
345,04/01/2020 14:15,1108.1768,2832.98,79.98
346,04/01/2020 14:30,883.162,2859.98,80.35
347,04/01/2020 14:45,376.5856,2873.32,81.09
348,04/01/2020 15:00,150.2632,2860.86,84.7
349,04/01/2020 15:15,110.2496,2812.06,88.53
350,04/01/2020 15:30,40.9204,2826.66,96.71
351,04/01/2020 15:45,15.8,2831.52,131.05
352,04/01/2020 16:00,3.0004,2809.62,120.81
353,04/01/2020 16:15,0,2792.2,108.39
354,04/01/2020 16:30,0,2876.02,114.05
355,04/01/2020 16:45,0,2872.32,115.52
356,04/01/2020 17:00,0,2909.46,117.8
357,04/01/2020 17:15,0,2972.62,129.97
358,04/01/2020 17:30,0,3007.84,116.11
359,04/01/2020 17:45,0,2976.74,122.08
360,04/01/2020 18:00,0,2967.62,127.62
361,04/01/2020 18:15,0,2951,140.71
362,04/01/2020 18:30,0,2948.6,152.13
363,04/01/2020 18:45,0,2970.84,166.85
364,04/01/2020 19:00,0,2985.58,166.38
365,04/01/2020 19:15,0,2989.12,165.75
366,04/01/2020 19:30,0,2984.08,170.99
367,04/01/2020 19:45,0,2975.34,170.33
368,04/01/2020 20:00,0,2963.56,164.86
369,04/01/2020 20:15,0,2960.94,159.87
370,04/01/2020 20:30,0,2960.1,165.26
371,04/01/2020 20:45,0,2956.04,166.12
372,04/01/2020 21:00,0,2952.26,160.87
373,04/01/2020 21:15,0,2956.66,153.6
374,04/01/2020 21:30,0,2975,145.82
375,04/01/2020 21:45,0,2980.32,143.59
376,04/01/2020 22:00,0,3002.92,141.93
377,04/01/2020 22:15,0,2979.26,138.01
378,04/01/2020 22:30,0,2967.1,139.18
379,04/01/2020 22:45,0,2960.36,138.43
380,04/01/2020 23:00,0,2951.48,134.69
381,04/01/2020 23:15,0,2948.34,136.9
382,04/01/2020 23:30,0,2946.16,129.42
383,04/01/2020 23:45,0,2946.1,120.73
384,05/01/2020 00:00,0,2942.6,113.73
385,05/01/2020 00:15,0,2942.15,106.97
386,05/01/2020 00:30,0,2940.7,100.59
387,05/01/2020 00:45,0,2947.12,96.64
388,05/01/2020 01:00,0,2945.88,90.57
389,05/01/2020 01:15,0,2911.44,86.69
390,05/01/2020 01:30,0,2902.78,85.35
391,05/01/2020 01:45,0,2917.36,80.64
392,05/01/2020 02:00,0,2920.64,79.05
393,05/01/2020 02:15,0,2926.14,79.04
394,05/01/2020 02:30,0,2924.2,73.55
395,05/01/2020 02:45,0,2840.1,74.6
396,05/01/2020 03:00,0,2808.7,72.13
397,05/01/2020 03:15,0,2857.78,78.31
398,05/01/2020 03:30,0,2873.74,86.62
399,05/01/2020 03:45,0,2848.08,89.03
400,05/01/2020 04:00,0,2853.94,88.99
401,05/01/2020 04:15,0,2927.84,91.29
402,05/01/2020 04:30,0,2961.7,96.93
403,05/01/2020 04:45,0,2942.34,99.05
404,05/01/2020 05:00,0,2818.92,102.83
405,05/01/2020 05:15,0,2807.36,101.9
406,05/01/2020 05:30,0,2831.3,105.07
407,05/01/2020 05:45,0,2833.28,102.64
408,05/01/2020 06:00,0,2831.14,94.43
409,05/01/2020 06:15,0,2827.42,84.48
410,05/01/2020 06:30,0,2825.82,72.59
411,05/01/2020 06:45,0,2821.74,60.82
412,05/01/2020 07:00,0,2819.9,47.11
413,05/01/2020 07:15,0,2852,39.19
414,05/01/2020 07:30,0,2875.3,32.02
415,05/01/2020 07:45,0,2839.02,26.99
416,05/01/2020 08:00,1.0548,2831.58,22.87
417,05/01/2020 08:15,28.2476,2822.96,22.5
418,05/01/2020 08:30,45.5884,2885.1,23.83
419,05/01/2020 08:45,119.9208,2862.76,26.68
420,05/01/2020 09:00,190.1356,2861.36,28.6
421,05/01/2020 09:15,281.3872,2855.86,33.75
422,05/01/2020 09:30,369.1168,2854.2,40.34
423,05/01/2020 09:45,408.82,2854.1,49.5
424,05/01/2020 10:00,467.1168,2847.48,59.47
425,05/01/2020 10:15,553.5216,2917.98,66.31
426,05/01/2020 10:30,615.2896,2893.86,70.66
427,05/01/2020 10:45,438.9656,2871.66,77.1
428,05/01/2020 11:00,535.9268,2861.04,78.96
429,05/01/2020 11:15,547.0752,2837.88,81.04
430,05/01/2020 11:30,492.0184,2836.6,87.07
431,05/01/2020 11:45,503.6804,2797.24,86.28
432,05/01/2020 12:00,515.8392,2785.32,93.51
433,05/01/2020 12:15,587.6928,2845.52,94.19
434,05/01/2020 12:30,512.1992,2828.76,95.82
435,05/01/2020 12:45,420.3528,2830.66,96.54
436,05/01/2020 13:00,514.3984,2830.86,100.1
437,05/01/2020 13:15,542.3452,2753.82,99.79
438,05/01/2020 13:30,444.0172,2792.08,107.14
439,05/01/2020 13:45,355.4708,2810.5,113.92
440,05/01/2020 14:00,303.0796,1640.48,111.69
441,05/01/2020 14:15,314.3128,1705.02,112.38
442,05/01/2020 14:30,381.832,1763.38,119.46
443,05/01/2020 14:45,266.9224,2951.86,129.73
444,05/01/2020 15:00,151.4344,2849.66,127.92
445,05/01/2020 15:15,73.9292,2794.52,148.44
446,05/01/2020 15:30,36.634,1985.18,140.68
447,05/01/2020 15:45,12.3888,1622.64,145.37
448,05/01/2020 16:00,0.3484,2743.08,143.53
449,05/01/2020 16:15,0,2993.24,135.95
450,05/01/2020 16:30,0,2977.42,131.33
451,05/01/2020 16:45,0,2917.38,113.53
452,05/01/2020 17:00,0,2904.96,110.59
453,05/01/2020 17:15,0,2936.46,105.62
454,05/01/2020 17:30,0,2919,109.37
455,05/01/2020 17:45,0,2918.86,103.95
456,05/01/2020 18:00,0,2938.02,104.13
457,05/01/2020 18:15,0,2953.48,95.59
458,05/01/2020 18:30,0,2951.64,101.55
459,05/01/2020 18:45,0,2921.14,107.4
460,05/01/2020 19:00,0,2904.28,110.66
461,05/01/2020 19:15,0,2907.9,120.86
462,05/01/2020 19:30,0,2925.16,130.44
463,05/01/2020 19:45,0,2931.54,128.5
464,05/01/2020 20:00,0,2927.56,130.62
465,05/01/2020 20:15,0,2931.36,137.87
466,05/01/2020 20:30,0,2928.32,148.3
467,05/01/2020 20:45,0,2899.04,146.53
468,05/01/2020 21:00,0,2895.18,145.52
469,05/01/2020 21:15,0,2930.78,148.74
470,05/01/2020 21:30,0,2941.6,153.91
471,05/01/2020 21:45,0,2944,152.42
472,05/01/2020 22:00,0,2936.3,149.41
473,05/01/2020 22:15,0,2945.26,150.37
474,05/01/2020 22:30,0,2953.26,149.17
475,05/01/2020 22:45,0,2989.12,150.37
476,05/01/2020 23:00,0,3009.64,153.72
477,05/01/2020 23:15,0,2999.06,157.22
478,05/01/2020 23:30,0,2946.76,158.11
479,05/01/2020 23:45,0,2981.12,159.39
480,06/01/2020 00:00,0,2992.56,161.72
481,06/01/2020 00:15,0,2919.51,159.02
482,06/01/2020 00:30,0,2899.46,156.45
483,06/01/2020 00:45,0,2955.78,152.98
484,06/01/2020 01:00,0,2969.2,150.13
485,06/01/2020 01:15,0,2986.4,144.01
486,06/01/2020 01:30,0,3003.96,142.39
487,06/01/2020 01:45,0,2954.3,146.01
488,06/01/2020 02:00,0,2876.44,144.04
489,06/01/2020 02:15,0,2884.36,148.23
490,06/01/2020 02:30,0,2933.74,147.97
491,06/01/2020 02:45,0,2930.46,142.67
492,06/01/2020 03:00,0,2901.6,143.39
493,06/01/2020 03:15,0,2913.5,146.95
494,06/01/2020 03:30,0,2922.18,146.48
495,06/01/2020 03:45,0,2926.06,141.06
496,06/01/2020 04:00,0,2921.68,133.22
497,06/01/2020 04:15,0,2922.28,131.6
498,06/01/2020 04:30,0,2921.92,133.54
499,06/01/2020 04:45,0,2908.66,130.96
500,06/01/2020 05:00,0,2881.72,129.46
501,06/01/2020 05:15,0,2898.34,128.71
502,06/01/2020 05:30,0,2901.38,132.71
503,06/01/2020 05:45,0,2933.48,126.88
504,06/01/2020 06:00,0,2932.46,120.44
505,06/01/2020 06:15,0,2921.1,112.26
506,06/01/2020 06:30,0,2922.54,105.31
507,06/01/2020 06:45,0,2913.68,95.19
508,06/01/2020 07:00,0,2925.52,84.66
509,06/01/2020 07:15,0,2947.72,75.16
510,06/01/2020 07:30,0.0008,2948.86,65.96
511,06/01/2020 07:45,0.0784,2952.9,62.8
512,06/01/2020 08:00,7.3544,2949,58.46
513,06/01/2020 08:15,33.0932,2946.48,59
514,06/01/2020 08:30,75.0948,2942.36,59.98
515,06/01/2020 08:45,180.7056,2937.68,56.82
516,06/01/2020 09:00,216.9292,2949.68,49.57
517,06/01/2020 09:15,274.9284,2955.48,45.23
518,06/01/2020 09:30,341.22,2955.44,51.03
519,06/01/2020 09:45,407.1596,2895.68,51.55
520,06/01/2020 10:00,427.1244,2923.58,58.05
521,06/01/2020 10:15,506.9876,2963.92,59.71
522,06/01/2020 10:30,624.99,3010.26,65.28
523,06/01/2020 10:45,380.9812,3031.2,63.93
524,06/01/2020 11:00,241.7716,3031.78,68.89
525,06/01/2020 11:15,260.1452,2993.52,73.79
526,06/01/2020 11:30,324.9944,2972.42,79.22
527,06/01/2020 11:45,422.7996,2986.16,86.31
528,06/01/2020 12:00,336.512,2996.22,93.07
529,06/01/2020 12:15,761.862,3011.9,105.97
530,06/01/2020 12:30,420.1328,3011.26,112.77
531,06/01/2020 12:45,704.1108,2941.94,114.36
532,06/01/2020 13:00,771.684,2910.18,125.67
533,06/01/2020 13:15,750.0352,2913,124.56
534,06/01/2020 13:30,688.6416,2953.6,130.35
535,06/01/2020 13:45,613.8588,2954.2,141.88
536,06/01/2020 14:00,480.764,2953.62,141.64
537,06/01/2020 14:15,415.9796,2942.18,145.83
538,06/01/2020 14:30,328.2224,2937.8,155.07
539,06/01/2020 14:45,278.6796,2931.5,169.04
540,06/01/2020 15:00,199.784,2930.58,170.22
541,06/01/2020 15:15,162.164,2928.56,163.98
542,06/01/2020 15:30,86.4592,2954.6,164.57
543,06/01/2020 15:45,25.2,2959.68,179.76
544,06/01/2020 16:00,3,2914.26,187.19
545,06/01/2020 16:15,0,2921.52,180.22
546,06/01/2020 16:30,0,2949.9,144.89
547,06/01/2020 16:45,0,2944.14,135.2
548,06/01/2020 17:00,0,2925.4,155.28
549,06/01/2020 17:15,0,2918.86,174.63
550,06/01/2020 17:30,0,2914.88,172.55
551,06/01/2020 17:45,0,2913.52,154.85
552,06/01/2020 18:00,0,2930.62,163.38
553,06/01/2020 18:15,0,2931.24,158.68
554,06/01/2020 18:30,0,2931.28,152.06
555,06/01/2020 18:45,0,2927.54,151.19
556,06/01/2020 19:00,0,2927.28,173.49
557,06/01/2020 19:15,0,2902.26,161.21
558,06/01/2020 19:30,0,2881.84,144.16
